Detector Z,Ray Number,Ray X,Ray Y,Ray Z,Ray X (pixels),Ray Y (pixels),Dist from 121.01,Dist from 121.01 (highest Y)
121.46,48522,0.002376,-0.00044,121.46,516,1023,-0.05,
121.46,48819,0.00233,-0.00048,121.46,516,1023,-0.05,
121.46,48999,0.002342,-0.00048,121.46,516,1023,-0.05,
121.46,49068,0.002409,-2.97E-05,121.46,516,1023,-0.05,
121.46,49131,0.002166,-0.0011,121.46,516,1021,-0.05,
121.46,49302,0.002313,0.000536,121.46,516,1025,-0.05,
121.46,49557,0.002294,-0.00067,121.46,516,1022,-0.05,
121.46,49685,0.002156,-0.00103,121.46,516,1021,-0.05,
121.46,49905,0.002136,-0.00105,121.46,516,1021,-0.05,
121.46,49941,0.002385,-0.00044,121.46,516,1023,-0.05,
121.47,267,0.00193,0.000208,121.47,515,1024,-0.04,
121.47,387,0.0018,0.000587,121.47,515,1025,-0.04,
121.47,447,0.001907,0.000139,121.47,515,1024,-0.04,
121.47,642,0.001776,0.000669,121.47,515,1025,-0.04,
121.47,870,0.001828,-0.00064,121.47,515,1022,-0.04,
121.47,1335,0.00182,0.00062,121.47,515,1025,-0.04,
121.47,1611,0.001817,-0.00057,121.47,515,1022,-0.04,
121.47,1623,0.001705,0.000818,121.47,515,1025,-0.04,
121.47,3181,0.001837,0.000527,121.47,515,1025,-0.04,
121.47,3390,0.001903,9.00E-05,121.47,515,1024,-0.04,
121.47,3581,0.001784,0.000668,121.47,515,1025,-0.04,
121.47,3920,0.001921,0.000163,121.47,515,1024,-0.04,
121.47,4175,0.001746,-0.00074,121.47,515,1022,-0.04,
121.47,4709,0.001911,0.000143,121.47,515,1024,-0.04,
121.47,4727,0.001895,0.000147,121.47,515,1024,-0.04,
121.47,5528,0.001809,-0.00057,121.47,515,1022,-0.04,
121.47,5810,0.00178,-0.00073,121.47,515,1022,-0.04,
121.47,6781,0.00192,1.00E-05,121.47,515,1024,-0.04,
121.47,6786,0.001688,0.00087,121.47,515,1025,-0.04,
121.47,6825,0.001702,0.000935,121.47,515,1025,-0.04,
121.47,7327,0.001883,-0.00047,121.47,515,1023,-0.04,
121.47,7629,0.001931,0.000215,121.47,515,1024,-0.04,
121.47,7778,0.001846,-0.00047,121.47,515,1023,-0.04,
121.47,8719,0.0019,0.000169,121.47,515,1024,-0.04,
121.47,8863,0.001904,-0.0003,121.47,515,1023,-0.04,
121.47,8993,0.001884,0.000417,121.47,515,1024,-0.04,
121.47,9556,0.001774,0.000709,121.47,515,1025,-0.04,
121.47,9813,0.00188,0.00039,121.47,515,1024,-0.04,
121.47,10213,0.001702,0.000828,121.47,515,1025,-0.04,
121.47,11095,0.001719,0.000856,121.47,515,1025,-0.04,
121.47,11797,0.00181,0.000692,121.47,515,1025,-0.04,
121.47,12139,0.001922,-0.00011,121.47,515,1023,-0.04,
121.47,12155,0.001697,-0.00092,121.47,515,1022,-0.04,
121.47,12267,0.001892,-2.37E-05,121.47,515,1023,-0.04,
121.47,14244,0.001704,-0.00091,121.47,515,1022,-0.04,
121.47,14584,0.001742,-0.00084,121.47,515,1022,-0.04,
121.47,14649,0.001851,-0.0004,121.47,515,1023,-0.04,
121.47,14801,0.001762,-0.00069,121.47,515,1022,-0.04,
121.47,14829,0.001896,0.000118,121.47,515,1024,-0.04,
121.47,14918,0.001691,0.000865,121.47,515,1025,-0.04,
121.47,14990,0.001929,9.63E-05,121.47,515,1024,-0.04,
121.47,15346,0.001686,0.000965,121.47,515,1025,-0.04,-0.04
121.47,15618,0.001876,0.000293,121.47,515,1024,-0.04,
121.47,16050,0.001902,0.00025,121.47,515,1024,-0.04,
121.47,16179,0.001819,-0.00063,121.47,515,1022,-0.04,
121.47,16462,0.001889,0.000128,121.47,515,1024,-0.04,
121.47,17272,0.001866,-0.00049,121.47,515,1022,-0.04,
121.47,17282,0.001814,-0.00061,121.47,515,1022,-0.04,
121.47,17294,0.001774,0.000732,121.47,515,1025,-0.04,
121.47,17491,0.001912,0.000181,121.47,515,1024,-0.04,
121.47,18638,0.001765,-0.00073,121.47,515,1022,-0.04,
121.47,19098,0.001821,0.00056,121.47,515,1025,-0.04,
121.47,19223,0.001932,-1.86E-05,121.47,515,1023,-0.04,
121.47,20212,0.001866,-0.0004,121.47,515,1023,-0.04,
121.47,20407,0.00175,0.000839,121.47,515,1025,-0.04,
121.47,21298,0.001838,-0.0006,121.47,515,1022,-0.04,
121.47,21603,0.001763,-0.00073,121.47,515,1022,-0.04,
121.47,21776,0.001797,-0.00073,121.47,515,1022,-0.04,
121.47,22599,0.001735,0.000862,121.47,515,1025,-0.04,
121.47,22611,0.001937,-7.32E-06,121.47,515,1023,-0.04,
121.47,22627,0.001795,0.000617,121.47,515,1025,-0.04,
121.47,22880,0.001856,0.000483,121.47,515,1024,-0.04,
121.47,23437,0.001914,-0.00018,121.47,515,1023,-0.04,
121.47,23665,0.001694,-0.00095,121.47,515,1022,-0.04,
121.47,23820,0.001891,6.52E-05,121.47,515,1024,-0.04,
121.47,24089,0.001896,-0.00035,121.47,515,1023,-0.04,
121.47,24353,0.001796,-0.00064,121.47,515,1022,-0.04,
121.47,24741,0.001858,0.000506,121.47,515,1025,-0.04,
121.47,25025,0.001903,-0.00021,121.47,515,1023,-0.04,
121.47,25219,0.00172,0.000824,121.47,515,1025,-0.04,
121.47,25493,0.001901,-0.00034,121.47,515,1023,-0.04,
121.47,26250,0.00179,-0.00071,121.47,515,1022,-0.04,
121.47,26407,0.001935,-0.00011,121.47,515,1023,-0.04,
121.47,26483,0.001918,-0.00027,121.47,515,1023,-0.04,
121.47,26681,0.001807,-0.00057,121.47,515,1022,-0.04,
121.47,26709,0.001918,-2.29E-05,121.47,515,1023,-0.04,
121.47,26736,0.001927,-0.00016,121.47,515,1023,-0.04,
121.47,26771,0.001896,-6.22E-05,121.47,515,1023,-0.04,
121.47,27885,0.001879,0.000313,121.47,515,1024,-0.04,
121.47,28006,0.001915,0.000236,121.47,515,1024,-0.04,
121.47,28894,0.001693,0.000938,121.47,515,1025,-0.04,
121.47,28911,0.001816,0.000588,121.47,515,1025,-0.04,
121.47,29078,0.001729,-0.00088,121.47,515,1022,-0.04,
121.47,29687,0.001802,-0.00065,121.47,515,1022,-0.04,
121.47,29797,0.001863,0.000464,121.47,515,1024,-0.04,
121.47,29965,0.001842,0.000618,121.47,515,1025,-0.04,
121.47,30313,0.001795,0.000711,121.47,515,1025,-0.04,
121.47,30426,0.001932,0.000188,121.47,515,1024,-0.04,
121.47,30552,0.001881,-0.0002,121.47,515,1023,-0.04,
121.47,30601,0.001759,0.000752,121.47,515,1025,-0.04,
121.47,30627,0.00184,-0.00056,121.47,515,1022,-0.04,
121.47,30968,0.001821,0.000658,121.47,515,1025,-0.04,
121.47,30993,0.001814,-0.00057,121.47,515,1022,-0.04,
121.47,31093,0.001837,0.000621,121.47,515,1025,-0.04,
121.47,31132,0.001765,0.000749,121.47,515,1025,-0.04,
121.47,31275,0.001876,0.00045,121.47,515,1024,-0.04,
121.47,31488,0.001692,0.00089,121.47,515,1025,-0.04,
121.47,31510,0.001842,0.000469,121.47,515,1024,-0.04,
121.47,31567,0.00185,-0.00046,121.47,515,1023,-0.04,
121.47,31822,0.001922,-0.00013,121.47,515,1023,-0.04,
121.47,31911,0.001826,0.000507,121.47,515,1025,-0.04,
121.47,32703,0.00172,0.000811,121.47,515,1025,-0.04,
121.47,32841,0.001899,-0.00038,121.47,515,1023,-0.04,
121.47,33231,0.001882,0.000479,121.47,515,1024,-0.04,
121.47,33301,0.001824,0.000513,121.47,515,1025,-0.04,
121.47,33341,0.001932,-0.0001,121.47,515,1023,-0.04,
121.47,33516,0.001817,0.000535,121.47,515,1025,-0.04,
121.47,33755,0.001893,0.000201,121.47,515,1024,-0.04,
121.47,33910,0.001881,-0.00049,121.47,515,1022,-0.04,
121.47,35034,0.001764,0.00072,121.47,515,1025,-0.04,
121.47,35147,0.001896,-0.00036,121.47,515,1023,-0.04,
121.47,35265,0.001731,-0.0008,121.47,515,1022,-0.04,
121.47,35334,0.001824,-0.00059,121.47,515,1022,-0.04,
121.47,35343,0.001912,1.86E-05,121.47,515,1024,-0.04,
121.47,35585,0.001758,0.000757,121.47,515,1025,-0.04,
121.47,36229,0.001731,0.000832,121.47,515,1025,-0.04,
121.47,36313,0.00182,-0.0006,121.47,515,1022,-0.04,
121.47,36709,0.001855,-0.00052,121.47,515,1022,-0.04,
121.47,36810,0.001757,-0.00079,121.47,515,1022,-0.04,
121.47,37011,0.0019,0.000392,121.47,515,1024,-0.04,
121.47,37418,0.001836,-0.00048,121.47,515,1023,-0.04,
121.47,37674,0.001812,-0.00063,121.47,515,1022,-0.04,
121.47,38048,0.001841,0.000558,121.47,515,1025,-0.04,
121.47,38366,0.001847,-0.00044,121.47,515,1023,-0.04,
121.47,39343,0.001896,0.000155,121.47,515,1024,-0.04,
121.47,39429,0.001821,0.00063,121.47,515,1025,-0.04,
121.47,39794,0.001923,0.000203,121.47,515,1024,-0.04,
121.47,40371,0.001784,0.000725,121.47,515,1025,-0.04,
121.47,40502,0.001905,-0.00026,121.47,515,1023,-0.04,
121.47,40526,0.001874,-0.00032,121.47,515,1023,-0.04,
121.47,40776,0.001834,0.000592,121.47,515,1025,-0.04,
121.47,41206,0.001918,-7.09E-05,121.47,515,1023,-0.04,
121.47,41282,0.001845,0.000479,121.47,515,1024,-0.04,
121.47,41746,0.001913,-0.00018,121.47,515,1023,-0.04,
121.47,42317,0.001921,-0.00014,121.47,515,1023,-0.04,
121.47,43172,0.001784,0.000672,121.47,515,1025,-0.04,
121.47,43618,0.001786,-0.00075,121.47,515,1022,-0.04,
121.47,43657,0.001904,0.00019,121.47,515,1024,-0.04,
121.47,43687,0.001929,-7.45E-06,121.47,515,1023,-0.04,
121.47,44169,0.001904,0.000143,121.47,515,1024,-0.04,
121.47,45202,0.001908,0.000179,121.47,515,1024,-0.04,
121.47,45571,0.001923,0.000169,121.47,515,1024,-0.04,
121.47,45690,0.00191,-1.90E-05,121.47,515,1023,-0.04,
121.47,46007,0.001897,-0.00037,121.47,515,1023,-0.04,
121.47,46017,0.001928,-0.00015,121.47,515,1023,-0.04,
121.47,46128,0.001727,-0.00084,121.47,515,1022,-0.04,
121.47,47175,0.001703,0.000931,121.47,515,1025,-0.04,
121.47,47240,0.001789,0.000716,121.47,515,1025,-0.04,
121.47,47302,0.001742,0.000816,121.47,515,1025,-0.04,
121.47,47329,0.001912,5.78E-05,121.47,515,1024,-0.04,
121.47,47575,0.00192,-0.0002,121.47,515,1023,-0.04,
121.47,47618,0.001897,0.000211,121.47,515,1024,-0.04,
121.47,47766,0.001924,-0.00019,121.47,515,1023,-0.04,
121.47,48045,0.001862,0.00034,121.47,515,1024,-0.04,
121.47,48086,0.001796,0.000594,121.47,515,1025,-0.04,
121.47,48364,0.001882,-0.00034,121.47,515,1023,-0.04,
121.47,48417,0.001908,-0.00013,121.47,515,1023,-0.04,
121.47,48486,0.001716,-0.00081,121.47,515,1022,-0.04,
121.47,48818,0.00192,1.24E-05,121.47,515,1024,-0.04,
121.47,48841,0.001881,0.000302,121.47,515,1024,-0.04,
121.47,48927,0.001826,0.000502,121.47,515,1025,-0.04,
121.47,49427,0.001911,-0.0003,121.47,515,1023,-0.04,
121.47,49505,0.001857,0.000414,121.47,515,1024,-0.04,
121.47,49925,0.001889,-0.00039,121.47,515,1023,-0.04,
121.48,231,0.001449,9.86E-05,121.48,514,1024,-0.03,
121.48,637,0.001429,-0.0002,121.48,514,1023,-0.03,
121.48,1159,0.001381,0.000324,121.48,514,1024,-0.03,
121.48,1930,0.001384,0.00033,121.48,514,1024,-0.03,
121.48,2335,0.001409,-0.00029,121.48,514,1023,-0.03,
121.48,2450,0.00142,-0.00019,121.48,514,1023,-0.03,
121.48,2848,0.001406,-0.00037,121.48,514,1023,-0.03,
121.48,3334,0.001436,4.92E-05,121.48,514,1024,-0.03,
121.48,3391,0.001429,4.65E-05,121.48,514,1024,-0.03,
121.48,3624,0.001341,0.000488,121.48,514,1024,-0.03,
121.48,3626,0.001269,0.000657,121.48,514,1025,-0.03,
121.48,5419,0.001431,-5.53E-05,121.48,514,1023,-0.03,
121.48,5959,0.001289,-0.00059,121.48,514,1022,-0.03,
121.48,7710,0.001292,0.000584,121.48,514,1025,-0.03,
121.48,7797,0.001453,-0.00011,121.48,514,1023,-0.03,
121.48,8061,0.001312,0.000591,121.48,514,1025,-0.03,
121.48,8331,0.001452,-0.00012,121.48,514,1023,-0.03,
121.48,8446,0.001381,-0.00036,121.48,514,1023,-0.03,
121.48,8714,0.001364,0.000443,121.48,514,1024,-0.03,
121.48,9347,0.001453,-0.00011,121.48,514,1023,-0.03,
121.48,9812,0.001293,0.000661,121.48,514,1025,-0.03,
121.48,10307,0.001448,-0.00011,121.48,514,1023,-0.03,
121.48,10451,0.001335,-0.00056,121.48,514,1022,-0.03,
121.48,10771,0.001326,0.000507,121.48,514,1025,-0.03,
121.48,11249,0.001444,-0.00012,121.48,514,1023,-0.03,
121.48,11298,0.001386,0.00036,121.48,514,1024,-0.03,
121.48,11651,0.001382,-0.00046,121.48,514,1023,-0.03,
121.48,12651,0.001343,0.000483,121.48,514,1024,-0.03,
121.48,12705,0.001364,0.000401,121.48,514,1024,-0.03,
121.48,12988,0.001425,0.000302,121.48,514,1024,-0.03,
121.48,13596,0.001424,3.17E-06,121.48,514,1024,-0.03,
121.48,13720,0.001425,0.000166,121.48,514,1024,-0.03,
121.48,13842,0.001423,4.89E-05,121.48,514,1024,-0.03,
121.48,13900,0.001447,9.05E-05,121.48,514,1024,-0.03,
121.48,14082,0.00142,0.000153,121.48,514,1024,-0.03,
121.48,14864,0.001431,-6.44E-05,121.48,514,1023,-0.03,
121.48,15113,0.001419,-0.00017,121.48,514,1023,-0.03,
121.48,15136,0.001358,-0.0005,121.48,514,1022,-0.03,
121.48,16674,0.001302,0.000575,121.48,514,1025,-0.03,
121.48,17141,0.001407,0.000319,121.48,514,1024,-0.03,
121.48,17251,0.001411,0.000339,121.48,514,1024,-0.03,
121.48,17542,0.001316,-0.00059,121.48,514,1022,-0.03,
121.48,17641,0.001361,0.000513,121.48,514,1025,-0.03,
121.48,20475,0.001265,0.000714,121.48,514,1025,-0.03,-0.03
121.48,20987,0.001298,-0.0006,121.48,514,1022,-0.03,
121.48,21411,0.001426,-0.00015,121.48,514,1023,-0.03,
121.48,21498,0.00134,0.000484,121.48,514,1024,-0.03,
121.48,22004,0.001397,-0.00041,121.48,514,1023,-0.03,
121.48,23385,0.001425,-0.00014,121.48,514,1023,-0.03,
121.48,23419,0.001265,-0.00066,121.48,514,1022,-0.03,
121.48,23696,0.001269,0.000686,121.48,514,1025,-0.03,
121.48,23906,0.001435,0.000195,121.48,514,1024,-0.03,
121.48,24211,0.001421,-0.00021,121.48,514,1023,-0.03,
121.48,24251,0.001345,0.000532,121.48,514,1025,-0.03,
121.48,24276,0.00131,-0.00063,121.48,514,1022,-0.03,
121.48,24320,0.001318,-0.00062,121.48,514,1022,-0.03,
121.48,24528,0.001313,-0.0006,121.48,514,1022,-0.03,
121.48,24547,0.00141,0.000181,121.48,514,1024,-0.03,
121.48,24891,0.00143,-0.00023,121.48,514,1023,-0.03,
121.48,25566,0.001368,-0.00044,121.48,514,1023,-0.03,
121.48,25670,0.001378,-0.00047,121.48,514,1023,-0.03,
121.48,25715,0.001392,0.00036,121.48,514,1024,-0.03,
121.48,25755,0.001426,-0.0003,121.48,514,1023,-0.03,
121.48,25761,0.00142,-6.95E-05,121.48,514,1023,-0.03,
121.48,26016,0.001319,-0.00057,121.48,514,1022,-0.03,
121.48,26974,0.001294,0.000628,121.48,514,1025,-0.03,
121.48,27120,0.001327,-0.00059,121.48,514,1022,-0.03,
121.48,27298,0.001289,0.000657,121.48,514,1025,-0.03,
121.48,27610,0.001425,-0.00025,121.48,514,1023,-0.03,
121.48,28277,0.001263,-0.00068,121.48,514,1022,-0.03,
121.48,28361,0.001451,-5.43E-05,121.48,514,1023,-0.03,
121.48,28790,0.001317,0.000528,121.48,514,1025,-0.03,
121.48,28878,0.001418,-0.0001,121.48,514,1023,-0.03,
121.48,28930,0.001389,-0.00038,121.48,514,1023,-0.03,
121.48,28950,0.001339,-0.00054,121.48,514,1022,-0.03,
121.48,29062,0.001299,0.000576,121.48,514,1025,-0.03,
121.48,29338,0.001414,-0.00026,121.48,514,1023,-0.03,
121.48,29412,0.001268,-0.00067,121.48,514,1022,-0.03,
121.48,29502,0.001384,0.00035,121.48,514,1024,-0.03,
121.48,29614,0.001426,0.000247,121.48,514,1024,-0.03,
121.48,29933,0.001327,0.000518,121.48,514,1025,-0.03,
121.48,29976,0.001325,0.000603,121.48,514,1025,-0.03,
121.48,29989,0.001297,-0.00064,121.48,514,1022,-0.03,
121.48,30010,0.001371,0.00038,121.48,514,1024,-0.03,
121.48,30339,0.001422,0.000298,121.48,514,1024,-0.03,
121.48,30383,0.001291,-0.00061,121.48,514,1022,-0.03,
121.48,30485,0.001339,-0.00051,121.48,514,1022,-0.03,
121.48,30731,0.001371,-0.00043,121.48,514,1023,-0.03,
121.48,31166,0.001326,-0.00052,121.48,514,1022,-0.03,
121.48,31404,0.001421,-0.00015,121.48,514,1023,-0.03,
121.48,31801,0.001281,-0.00068,121.48,514,1022,-0.03,
121.48,31957,0.001436,0.000201,121.48,514,1024,-0.03,
121.48,32332,0.001368,-0.00041,121.48,514,1023,-0.03,
121.48,32633,0.001427,0.000169,121.48,514,1024,-0.03,
121.48,32697,0.001406,-0.00037,121.48,514,1023,-0.03,
121.48,33352,0.001383,-0.00033,121.48,514,1023,-0.03,
121.48,33430,0.001423,-4.54E-05,121.48,514,1023,-0.03,
121.48,33459,0.001382,-0.00036,121.48,514,1023,-0.03,
121.48,34278,0.001346,-0.00054,121.48,514,1022,-0.03,
121.48,34520,0.00142,0.000301,121.48,514,1024,-0.03,
121.48,34817,0.001441,-1.14E-05,121.48,514,1023,-0.03,
121.48,34955,0.001427,0.000294,121.48,514,1024,-0.03,
121.48,35584,0.001439,0.000205,121.48,514,1024,-0.03,
121.48,35706,0.001428,-3.31E-05,121.48,514,1023,-0.03,
121.48,36726,0.001407,-0.00025,121.48,514,1023,-0.03,
121.48,36784,0.001416,-0.00015,121.48,514,1023,-0.03,
121.48,37099,0.00143,-0.00014,121.48,514,1023,-0.03,
121.48,37471,0.001395,-0.0003,121.48,514,1023,-0.03,
121.48,37578,0.001427,-0.00012,121.48,514,1023,-0.03,
121.48,38653,0.001421,-0.00019,121.48,514,1023,-0.03,
121.48,38760,0.001284,0.000613,121.48,514,1025,-0.03,
121.48,38821,0.001419,0.000241,121.48,514,1024,-0.03,
121.48,38859,0.001446,0.000162,121.48,514,1024,-0.03,
121.48,39674,0.001449,5.26E-05,121.48,514,1024,-0.03,
121.48,39786,0.001344,0.000462,121.48,514,1024,-0.03,
121.48,39934,0.001453,-0.0001,121.48,514,1023,-0.03,
121.48,40045,0.001431,-0.00025,121.48,514,1023,-0.03,
121.48,40230,0.001445,-0.00017,121.48,514,1023,-0.03,
121.48,41318,0.001324,-0.00052,121.48,514,1022,-0.03,
121.48,41328,0.001353,-0.00044,121.48,514,1023,-0.03,
121.48,41525,0.00128,-0.00061,121.48,514,1022,-0.03,
121.48,41686,0.00129,-0.00065,121.48,514,1022,-0.03,
121.48,41891,0.00143,-7.71E-05,121.48,514,1023,-0.03,
121.48,42380,0.001445,0.000129,121.48,514,1024,-0.03,
121.48,42501,0.001307,0.000621,121.48,514,1025,-0.03,
121.48,43389,0.001407,0.000324,121.48,514,1024,-0.03,
121.48,43467,0.001444,-0.00011,121.48,514,1023,-0.03,
121.48,43472,0.001346,-0.00052,121.48,514,1022,-0.03,
121.48,43740,0.001332,0.000557,121.48,514,1025,-0.03,
121.48,44028,0.00143,4.63E-05,121.48,514,1024,-0.03,
121.48,44174,0.001444,-3.18E-05,121.48,514,1023,-0.03,
121.48,44520,0.001434,-0.00011,121.48,514,1023,-0.03,
121.48,44585,0.001443,0.000156,121.48,514,1024,-0.03,
121.48,45182,0.001435,-0.00016,121.48,514,1023,-0.03,
121.48,45745,0.001425,0.000129,121.48,514,1024,-0.03,
121.48,45899,0.001392,-0.00034,121.48,514,1023,-0.03,
121.48,45959,0.001379,0.000468,121.48,514,1024,-0.03,
121.48,46137,0.001447,1.24E-05,121.48,514,1024,-0.03,
121.48,46895,0.001325,-0.00051,121.48,514,1022,-0.03,
121.48,47028,0.001299,-0.00064,121.48,514,1022,-0.03,
121.48,47335,0.001407,-0.00028,121.48,514,1023,-0.03,
121.48,47345,0.001379,0.000456,121.48,514,1024,-0.03,
121.48,47470,0.001455,-5.98E-05,121.48,514,1023,-0.03,
121.48,47699,0.001403,0.000332,121.48,514,1024,-0.03,
121.48,48219,0.001369,-0.0004,121.48,514,1023,-0.03,
121.48,48337,0.001405,0.000281,121.48,514,1024,-0.03,
121.48,48343,0.001344,-0.00053,121.48,514,1022,-0.03,
121.48,48356,0.001406,0.000196,121.48,514,1024,-0.03,
121.48,48540,0.001337,0.000498,121.48,514,1025,-0.03,
121.48,48703,0.001389,-0.0004,121.48,514,1023,-0.03,
121.49,49,0.000936,-0.00023,121.49,513,1023,-0.02,
121.49,2283,0.000939,0.00012,121.49,513,1024,-0.02,
121.49,2730,0.000924,0.0002,121.49,513,1024,-0.02,
121.49,3615,0.000961,6.79E-05,121.49,513,1024,-0.02,
121.49,4035,0.000966,-5.74E-05,121.49,513,1023,-0.02,
121.49,4105,0.000944,0.000165,121.49,513,1024,-0.02,
121.49,4245,0.000856,0.000401,121.49,513,1024,-0.02,
121.49,4300,0.000952,-8.95E-05,121.49,513,1023,-0.02,
121.49,5118,0.000948,-0.00013,121.49,513,1023,-0.02,
121.49,5340,0.00095,0.000187,121.49,513,1024,-0.02,
121.49,5386,0.000863,0.00042,121.49,513,1024,-0.02,
121.49,6361,0.000881,-0.00039,121.49,513,1023,-0.02,
121.49,6539,0.000969,4.66E-05,121.49,513,1024,-0.02,
121.49,7319,0.000906,0.000331,121.49,513,1024,-0.02,
121.49,7591,0.000852,-0.00043,121.49,513,1023,-0.02,
121.49,7679,0.000864,-0.00042,121.49,513,1023,-0.02,
121.49,8253,0.000864,0.000435,121.49,513,1024,-0.02,
121.49,8574,0.000925,0.000296,121.49,513,1024,-0.02,
121.49,8832,0.000862,0.000422,121.49,513,1024,-0.02,
121.49,9112,0.000952,-0.00016,121.49,513,1023,-0.02,
121.49,9745,0.000952,-5.84E-05,121.49,513,1023,-0.02,
121.49,9889,0.000918,-0.00028,121.49,513,1023,-0.02,
121.49,10553,0.000941,-0.00014,121.49,513,1023,-0.02,
121.49,10723,0.000911,-0.00031,121.49,513,1023,-0.02,
121.49,10844,0.000898,0.000318,121.49,513,1024,-0.02,
121.49,11986,0.000846,-0.00047,121.49,513,1023,-0.02,
121.49,12544,0.000946,-0.00015,121.49,513,1023,-0.02,
121.49,12709,0.000848,0.000418,121.49,513,1024,-0.02,
121.49,12974,0.000868,0.00039,121.49,513,1024,-0.02,
121.49,13157,0.000968,3.07E-05,121.49,513,1024,-0.02,
121.49,13281,0.000943,-0.00022,121.49,513,1023,-0.02,
121.49,13966,0.000945,4.92E-05,121.49,513,1024,-0.02,
121.49,14099,0.00097,5.03E-05,121.49,513,1024,-0.02,
121.49,14329,0.000957,-3.68E-05,121.49,513,1023,-0.02,
121.49,15490,0.000926,-0.00023,121.49,513,1023,-0.02,
121.49,15736,0.00092,0.000226,121.49,513,1024,-0.02,
121.49,15798,0.000886,-0.00037,121.49,513,1023,-0.02,
121.49,16463,0.000913,0.00031,121.49,513,1024,-0.02,
121.49,16597,0.000964,0.000101,121.49,513,1024,-0.02,
121.49,16978,0.000925,0.000264,121.49,513,1024,-0.02,
121.49,17748,0.000961,-1.02E-05,121.49,513,1023,-0.02,
121.49,17787,0.000963,8.76E-06,121.49,513,1024,-0.02,
121.49,18119,0.000959,9.86E-05,121.49,513,1024,-0.02,
121.49,19687,0.000969,-1.38E-05,121.49,513,1023,-0.02,
121.49,20108,0.000869,0.000402,121.49,513,1024,-0.02,
121.49,20169,0.000916,-0.00025,121.49,513,1023,-0.02,
121.49,20828,0.000909,0.000298,121.49,513,1024,-0.02,
121.49,20923,0.000924,-0.00024,121.49,513,1023,-0.02,
121.49,21053,0.000846,-0.00043,121.49,513,1023,-0.02,
121.49,21125,0.000944,0.000227,121.49,513,1024,-0.02,
121.49,21253,0.000946,8.13E-05,121.49,513,1024,-0.02,
121.49,21433,0.000867,-0.00038,121.49,513,1023,-0.02,
121.49,21684,0.000951,-0.00017,121.49,513,1023,-0.02,
121.49,21848,0.000958,0.000151,121.49,513,1024,-0.02,
121.49,22040,0.000938,-0.00014,121.49,513,1023,-0.02,
121.49,22140,0.000958,4.14E-05,121.49,513,1024,-0.02,
121.49,22236,0.000897,0.000373,121.49,513,1024,-0.02,
121.49,23628,0.000943,0.000111,121.49,513,1024,-0.02,
121.49,23851,0.00094,0.000224,121.49,513,1024,-0.02,
121.49,24231,0.000953,-0.00017,121.49,513,1023,-0.02,
121.49,25031,0.000967,7.30E-06,121.49,513,1024,-0.02,
121.49,25415,0.000964,7.43E-05,121.49,513,1024,-0.02,
121.49,25548,0.000952,-0.00019,121.49,513,1023,-0.02,
121.49,26579,0.000951,0.000147,121.49,513,1024,-0.02,
121.49,27828,0.000882,-0.0004,121.49,513,1023,-0.02,
121.49,28273,0.000947,-0.00013,121.49,513,1023,-0.02,
121.49,28575,0.000923,-0.00026,121.49,513,1023,-0.02,
121.49,28838,0.00086,0.000451,121.49,513,1024,-0.02,-0.02
121.49,29731,0.000908,-0.00034,121.49,513,1023,-0.02,
121.49,30210,0.000963,6.73E-05,121.49,513,1024,-0.02,
121.49,30463,0.000911,0.000311,121.49,513,1024,-0.02,
121.49,30601,0.000885,-0.00038,121.49,513,1023,-0.02,
121.49,31561,0.000895,-0.00033,121.49,513,1023,-0.02,
121.49,31865,0.000856,-0.00043,121.49,513,1023,-0.02,
121.49,31993,0.000888,0.000333,121.49,513,1024,-0.02,
121.49,32159,0.00085,-0.00043,121.49,513,1023,-0.02,
121.49,32352,0.000851,0.000448,121.49,513,1024,-0.02,
121.49,32410,0.000947,0.000128,121.49,513,1024,-0.02,
121.49,32637,0.000888,-0.00037,121.49,513,1023,-0.02,
121.49,33030,0.000928,0.000275,121.49,513,1024,-0.02,
121.49,33377,0.000888,0.000389,121.49,513,1024,-0.02,
121.49,33898,0.000878,-0.00036,121.49,513,1023,-0.02,
121.49,33974,0.000936,0.000217,121.49,513,1024,-0.02,
121.49,34457,0.000947,0.000178,121.49,513,1024,-0.02,
121.49,34812,0.000893,-0.00033,121.49,513,1023,-0.02,
121.49,34855,0.000918,-0.00024,121.49,513,1023,-0.02,
121.49,35070,0.000962,-0.00012,121.49,513,1023,-0.02,
121.49,35684,0.000843,0.000441,121.49,513,1024,-0.02,
121.49,36081,0.000947,-3.15E-05,121.49,513,1023,-0.02,
